Simulation Total Time;29049071
Total Number of Sensed Events by the WSN;259965
Number of Sensed Events by the WSN per Day
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node29;0;19044;25759;79386;25759;25759;1;6715;9930770,228288
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node30;0;23877;30592;85670;30593;30592;0;6716;10172216,002613
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node31;0;17777;24494;90733;24494;24494;0;6717;5716832,096865
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node32;0;18096;24762;98610;24812;24762;0;6716;5897498,971821
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node33;0;17856;24572;97899;24572;24572;1;6716;5644717,867467
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node34;0;17303;24019;97110;24019;24019;1;6716;5792595,561136
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node35;0;17703;24419;97670;24419;24419;1;6716;5859896,079793
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node36;0;17941;24657;98486;24657;24657;0;6716;5981153,931804
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node37;0;17939;24655;98605;24655;24655;1;6716;5810598,626924
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node38;0;17915;24632;96518;24632;24632;1;6717;5842530,383282
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node39;0;15964;22683;70016;22683;22683;0;6719;9929917,528129
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node40;0;19616;26241;73882;26337;26241;0;6721;10326757,817083
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node41;0;14565;21256;78769;21286;21256;0;6721;5731421,606638
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node42;0;14862;21557;85774;21582;21557;1;6720;5940243,926745
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node43;0;14609;21330;84465;21330;21330;0;6721;5623449,467109
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node44;0;14130;20851;83459;20851;20851;0;6721;5583963,81532
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node45;0;14527;21248;84400;21248;21248;0;6721;5697061,333557
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node46;0;14831;21523;85694;21551;21523;0;6720;6052033,447745
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node47;0;14697;21417;85740;21417;21417;1;6720;5809876,516434
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node48;0;14605;21326;84426;21326;21326;1;6721;5843109,385727
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node49;0;13616;19626;61107;20338;19626;0;6722;10209007,119806
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node50;0;15314;22003;62253;22040;22003;0;6726;10746831,5878
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node51;0;11524;18042;67630;18248;18042;0;6724;5969757,25971
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node52;0;11713;18346;73361;18437;18346;0;6724;6105864,162461
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node53;0;11567;18108;72358;18291;18108;0;6724;5703904,085016
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node54;0;11253;17603;71926;17977;17603;0;6724;5691684,611684
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node55;0;11569;18016;72529;18293;18016;0;6724;5830200,668119
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node56;0;11736;18372;73324;18460;18372;1;6724;6366379,234224
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node57;0;11484;18208;72905;18208;18208;1;6724;5655988,685635
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node58;0;11313;18038;62056;18039;18038;0;6726;5685953,628717
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node59;0;10492;17098;52390;17218;17098;0;6726;11004301,155739
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node60;0;10937;17668;50339;17668;17668;0;6731;11385742,92489
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node61;0;8302;15031;63069;15031;15031;1;6729;5897382,276878
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node62;0;8596;15240;60693;15324;15240;1;6728;6220346,745118
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node63;0;8386;15059;60139;15114;15059;0;6728;5792673,724595
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node64;0;8256;14800;59929;14984;14800;0;6728;5804949,607489
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node65;0;8413;15045;60391;15141;15045;0;6728;6038084,016132
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node66;0;8544;15272;60619;15272;15272;1;6728;6252372,551509
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node67;0;8260;14989;59457;14989;14989;0;6729;5638657,46678
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node68;0;8182;14816;51690;14911;14816;0;6729;5945756,511464
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node69;0;7283;14013;43044;14013;14013;1;6730;10243003,226838
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node70;0;6531;13267;38441;13268;13267;0;6737;10443174,82602
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node71;0;5096;11829;49188;11829;11829;1;6733;5735054,181534
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node72;0;5529;12111;48109;12261;12111;0;6732;6452203,969579
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node73;0;5181;11895;47442;11914;11895;0;6733;5822274,325553
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node74;0;5191;11802;47589;11923;11802;0;6732;6043835,057419
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node75;0;5370;11942;47990;12102;11942;0;6732;6288515,414587
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node76;0;5296;12029;48051;12029;12029;1;6733;6251738,660722
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node77;0;5179;11804;46899;11912;11804;0;6733;5695930,35726
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node78;0;4934;11667;40756;11668;11667;0;6734;5708493,898462
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node79;0;4180;10915;33402;10915;10915;0;6735;10234251,123485
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node80;0;2396;8944;26059;9138;8944;0;6742;11004879,00988
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node81;0;1887;8628;29510;8628;8628;0;6741;5716342,715237
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node82;0;2374;9042;33961;9114;9042;0;6740;6547417,159765
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node83;0;1993;8661;33274;8733;8661;0;6740;5968833,655556
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node84;0;2018;8749;33381;8758;8749;0;6740;6055302,010194
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node85;0;2192;8897;33829;8932;8897;1;6740;6365663,365725
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node86;0;2025;8765;33869;8765;8765;0;6740;6251675,624782
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node87;0;2043;8591;33117;8783;8591;0;6740;5990613,449011
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node88;0;1851;8544;28306;8592;8544;1;6741;5738869,268866
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node89;0;1343;7728;23420;8084;7728;0;6741;10883996,971532
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node90;0;0;4163;15878;6744;4163;1;6744;18189633,264801
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node91;0;0;3861;19368;6740;3861;0;6740;10535778,313858
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node92;0;0;4339;22594;6741;4339;0;6741;11187574,233606
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node93;0;0;3935;22215;6740;3935;0;6740;11509126,162906
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node94;0;0;3982;22239;6741;3982;1;6741;10324366,68146
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node95;0;0;4204;22414;6741;4204;1;6741;10907016,318783
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node96;0;0;4184;22247;6741;4184;0;6741;10652891,777163
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node97;0;0;3958;22264;6741;3958;1;6741;10363109,840852
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node98;0;0;3771;19250;6740;3771;0;6740;10886565,956746
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node99;0;0;3913;14824;6743;3913;0;6743;19177498,284659
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;1115154;0
Simulation Total Time;31783867
Total Number of Sensed Events by the WSN;260929
Number of Sensed Events by the WSN per Day
1;3279
2;3250
3;3269
4;3194
5;3232
6;3320
7;3278
8;3240
9;3320
10;3207
11;3189
12;3258
13;3241
14;3317
15;3238
16;3240
17;3202
18;3264
19;3248
20;3323
21;3255
22;3254
23;3226
24;3279
25;3291
26;3271
27;3206
28;3269
29;3256
30;3178
31;3330
32;3238
33;3252
34;3268
35;3261
36;3244
37;3284
38;3245
39;3252
40;3290
41;3219
42;3284
43;3283
44;3277
45;3257
46;3228
47;3289
48;3263
49;3277
50;3253
51;3253
52;3337
53;3250
54;3164
55;3219
56;3241
57;3230
58;3274
59;3248
60;3272
61;3218
62;3239
63;3234
64;3313
65;3051
66;2319
67;1414
68;997
69;928
70;979
71;945
72;929
73;957
74;982
75;944
76;932
77;911
78;968
79;953
80;946
81;975
82;927
83;938
84;1025
85;976
86;912
87;954
88;910
89;941
90;960
91;944
92;1006
93;920
94;953
95;930
96;924
97;947
98;987
99;966
100;992
101;933
102;986
103;951
104;921
105;938
106;967
107;950
108;928
109;951
110;980
111;936
112;979
113;927
114;963
115;804
116;123
117;49
118;21
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Received Wake-up Messages;Number of Sent Wake-up Messages;Number of Received ACK Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node0;0;37938;41471;115313;44635;41471;0;6697;18906029,273509
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node1;0;69467;75468;182276;76128;75468;0;6661;10146753,398276
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node2;0;103528;110148;253951;110149;110148;0;6621;9952660,465584
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node3;0;141122;147707;141123;147707;147707;0;6585;10103073,505124
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node4;0;180396;187046;180396;0;0;1;6650;10145542,370612
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node5;0;160633;167281;160634;0;0;0;6648;9915056,37659
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node6;0;122408;128373;122410;129009;128373;0;6601;10114675,295264
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node7;0;85381;91760;221047;92016;91760;0;6635;10653661,483409
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node8;0;55016;61570;152975;61689;61570;0;6673;10960890,959329
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node9;0;26153;30235;90932;32858;30235;0;6705;19654023,731958
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node10;0;32480;39185;110171;39185;39185;1;6705;10252222,628931
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node11;0;23951;30656;152746;30656;30656;1;6705;5668319,070207
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node12;0;24073;30776;178025;30776;30776;0;6703;5844326,7515
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node13;0;24274;30974;239159;30974;30974;1;6700;5822607,823861
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node14;0;25989;32689;90873;32689;32689;0;6700;5754868,230807
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node15;0;25561;32260;89608;32261;32260;0;6700;5593206,44832
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node16;0;23947;30649;195078;30650;30649;0;6703;5668857,121976
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node17;0;23763;30468;180655;30468;30468;1;6705;5557724,732155
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node18;0;24016;30724;146498;30724;30724;0;6708;5673402,557233
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node19;0;22533;29243;89734;29243;29243;1;6710;10144383,943289
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node20;0;28170;34880;97368;34880;34880;1;6710;10252671,210098
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node21;0;20963;27676;102436;27676;27676;0;6713;5670918,136976
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node22;0;21189;27819;111170;27901;27819;1;6712;5987393,007398
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node23;0;21275;27987;111245;27987;27987;1;6712;5822074,624984
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node24;0;20926;27638;112603;27638;27638;1;6712;5686554,22102
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node25;0;20730;27180;111996;27441;27180;1;6711;5802782,107645
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node26;0;21121;27607;109957;27833;27607;0;6712;5881162,183568
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node27;0;20552;27265;108676;27265;27265;0;6713;5560613,535405
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node28;0;20728;27441;108363;27441;27441;1;6713;5674205,558307
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node29;0;19438;26152;79656;26152;26152;1;6714;10046772,958051
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node30;0;23791;30507;85575;30507;30507;1;6716;10251343,008744
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node31;0;17793;24455;91232;24509;24455;0;6716;5756919,165496
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node32;0;18115;24731;98768;24831;24731;1;6716;6159353,038896
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node33;0;18016;24732;98866;24732;24732;1;6716;5821875,920078
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node34;0;17770;24486;97857;24486;24486;1;6716;5669756,698236
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node35;0;17548;24264;97645;24264;24264;1;6716;5684318,724684
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node36;0;17885;24601;97675;24601;24601;1;6716;5737827,085741
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node37;0;17411;24127;95948;24128;24127;0;6717;5556866,071164
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node38;0;17504;24222;82812;24222;24222;0;6718;5643695,077711
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node39;0;16253;22971;70122;22972;22971;0;6719;9998373,642249
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node40;0;19465;26186;73620;26186;26186;1;6721;10208802,757767
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node41;0;14583;21304;81011;21304;21304;0;6721;5633184,023926
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node42;0;14982;21626;86194;21702;21626;1;6720;6277891,4845
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node43;0;14842;21562;85948;21562;21562;1;6720;5822377,390248
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node44;0;14502;21223;84758;21223;21223;0;6721;5669855,957397
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node45;0;14397;21117;84855;21117;21117;1;6720;5684749,631077
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node46;0;14730;21450;85121;21450;21450;1;6720;5738128,421454
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node47;0;14486;20913;84038;21206;20913;0;6720;5638315,93662
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node48;0;14691;21007;72759;21412;21007;0;6721;5754755,210899
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node49;0;13700;19788;61636;20422;19788;0;6722;10254471,892894
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node50;0;15083;21809;61735;21809;21809;1;6726;10209392,647163
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node51;0;11423;18148;66576;18148;18148;0;6725;5633131,197894
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node52;0;11793;18497;73451;18517;18497;1;6724;6479242,899033
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node53;0;11567;18291;73412;18291;18291;1;6724;5822420,194088
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node54;0;11502;17958;72358;18226;17958;0;6724;5780525,739596
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node55;0;11193;17918;71446;17918;17918;0;6725;5620606,561507
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node56;0;11473;18197;72773;18197;18197;1;6724;5738732,95591
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node57;0;11680;17841;72816;18403;17841;0;6723;5980649,408304
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node58;0;11581;18155;62885;18306;18155;0;6725;5829559,539391
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node59;0;10638;17252;52944;17364;17252;0;6726;10541721,285408
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node60;0;10669;17401;50009;17401;17401;0;6732;10206652,354611
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node61;0;8360;14973;54873;15089;14973;1;6729;5690666,138518
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node62;0;8582;15310;60809;15310;15310;1;6728;6301524,001926
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node63;0;8379;15107;60343;15107;15107;0;6728;6173973,712775
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node64;0;8224;14948;60177;14953;14948;0;6729;5791351,581174
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node65;0;8329;14741;59597;15057;14741;0;6728;5758171,469805
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node66;0;8274;15002;60184;15002;15002;1;6728;5738916,208915
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node67;0;8379;15107;60357;15107;15107;1;6728;6411009,923495
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node68;0;8321;15050;59540;15050;15050;1;6729;5808716,126963
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node69;0;7527;14216;43573;14257;14216;0;6730;10671873,45953
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node70;0;6426;13115;38097;13163;13115;1;6737;10335810,947493
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node71;0;5143;11834;43436;11876;11834;1;6733;5862499,028011
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node72;0;5364;12096;47985;12096;12096;1;6732;6301546,959885
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node73;0;5146;11878;47306;11879;11878;0;6733;5822099,376062
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node74;0;5212;11793;47425;11944;11793;0;6732;6118365,225013
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node75;0;5075;11753;47288;11808;11753;0;6733;5799199,296162
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node76;0;5090;11823;47095;11823;11823;0;6733;5721157,438848
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node77;0;5169;11901;47479;11902;11901;0;6733;5970631,017819
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node78;0;5136;11870;43384;11870;11870;1;6734;5807446,479802
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node79;0;4538;11159;34299;11272;11159;0;6734;10953517,420011
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node80;0;2312;8820;25870;9054;8820;1;6742;10993926,369854
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node81;0;1958;8698;29544;8699;8698;0;6741;5789218,248214
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node82;0;2180;8920;33671;8920;8920;0;6740;6300608,54744
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node83;0;1931;8595;33287;8671;8595;0;6740;6027012,656548
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node84;0;2157;8785;33465;8897;8785;0;6740;6291565,954402
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node85;0;1968;8610;33245;8708;8610;0;6740;5994726,202942
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node86;0;2015;8657;33106;8755;8657;1;6740;5908976,331248
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node87;0;2042;8679;33380;8782;8679;0;6740;6123069,620831
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node88;0;1859;8600;28667;8600;8600;1;6741;5814515,142257
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node89;0;1526;8172;24056;8267;8172;0;6741;11225237,195083
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node90;0;0;4008;15794;6743;4008;1;6743;20650386,260949
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node91;0;0;3863;19363;6740;3863;1;6740;10719198,714626
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node92;0;0;4206;22401;6741;4206;1;6741;10809283,90766
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node93;0;0;3932;22153;6741;3932;0;6741;10394702,526883
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node94;0;0;4142;22379;6741;4142;1;6741;10892940,846397
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node95;0;0;3967;22190;6741;3967;0;6741;10322969,931595
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node96;0;0;3972;22237;6741;3972;0;6741;10204677,506849
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node97;0;0;4123;22263;6741;4123;0;6741;10593668,664717
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node98;0;0;3791;19382;6740;3791;0;6740;10823618,986761
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node99;0;0;4184;15007;6743;4184;1;6743;18978035,105685
